"year","HHID","region","urban","regurb","stratum","wgt09wosplits","wgt09","h1aq1","h1aq1_05","h1aq2","h1aq2b","h1aq3","h1aq3b","h1aq4","h1aq4b","comm","h1bq1","h1bq1s","h1bq3","h1bq2a","h1bq2b","h1bq2c","h19q1","h19q2","interview_result","hh_status","visit","HHID_parent"
2009,"1021002509",0,1,1,1,886.770629882813,425.737457275391,102,102,1,"KAMPALA CITY",4,"NAKAWA DIVISION",18,"NAGURU II","1020025",10,,13,29,10,2009,2,2,1,1,1,
2009,"1021002512",0,1,1,1,886.770629882813,806.699768066406,102,102,1,"KAMPALA CITY",4,"NAKAWA DIVISION",18,"NAGURU II","1020025",29,,13,18,3,2010,2,2,1,1,2,
2009,"1021002601",0,1,1,1,1024.09008789063,523.300415039063,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",22,,15,29,10,2009,2,2,1,1,1,
2009,"1021002603",0,1,1,1,1024.09008789063,1659.3671875,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",26,,15,16,4,2010,2,2,1,1,2,
2009,"1021002604",0,1,1,1,1024.09008789063,1048.07250976563,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",12,,15,29,10,2009,2,2,1,1,1,
2009,"1021002605",0,1,1,1,1024.09008789063,499.924530029297,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",12,,15,30,10,2009,2,2,1,1,1,
2009,"1021002606",0,1,1,1,1024.09008789063,1659.3671875,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",12,,15,29,10,2009,2,2,1,1,1,
2009,"1021002608",0,1,1,1,1024.09008789063,1106.24487304688,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",22,,15,30,10,2009,2,2,2,1,1,
2009,"1021002610",0,1,1,1,1024.09008789063,1367.31750488281,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",22,,15,16,4,2010,1,1,1,1,2,
2009,"1021002611",0,1,1,1,1024.09008789063,1367.31750488281,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",26,,15,31,10,2009,1,2,1,1,1,
2009,"1021002613",0,1,1,1,1024.09008789063,1198.87451171875,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",1,"BUSEGA","1020026",12,,15,17,4,2010,2,2,1,1,2,
2009,"1021002702",0,1,1,1,1388.98840332031,583.495178222656,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",5,5,11,19,5,2010,2,2,1,1,2,
2009,"1021002703",0,1,1,1,1388.98840332031,552.03564453125,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",34,34,11,28,11,2009,2,2,1,1,1,
2009,"1021002704",0,1,1,1,1388.98840332031,1105.62365722656,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",34,34,11,29,11,2009,2,2,1,1,1,
2009,"1021002705",0,1,1,1,1388.98840332031,1442.39904785156,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",1,1,11,28,11,2009,2,2,1,1,1,
2009,"1021002708",0,1,1,1,1388.98840332031,1105.62365722656,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",5,5,11,28,11,2009,2,2,1,1,1,
2009,"1021002710",0,1,1,1,1388.98840332031,1166.99035644531,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",5,5,11,29,11,2009,2,2,1,1,1,
2009,"1021002711",0,1,1,1,1388.98840332031,1105.62365722656,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",2,"KABOWA","1020027",1,1,11,29,11,2009,2,2,1,1,1,
2009,"1021002801",0,1,1,1,3511.90502929688,2795.44848632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",28,28,8,6,12,2009,2,1,1,1,1,
2009,"1021002802",0,1,1,1,3511.90502929688,1823.47387695313,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",2,2,8,7,12,2009,2,2,1,1,1,
2009,"1021002803",0,1,1,1,3511.90502929688,5590.89697265625,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",28,28,8,8,12,2009,2,2,1,1,1,
2009,"1021002804",0,1,1,1,3511.90502929688,2795.44848632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",2,2,8,7,12,2009,2,2,2,1,1,
2009,"1021002805",0,1,1,1,3511.90502929688,1823.47387695313,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",28,28,8,21,6,2010,2,2,1,1,2,
2009,"1021002807",0,1,1,1,3511.90502929688,3197.671875,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",28,28,8,7,12,2009,2,2,1,1,1,
2009,"1021002810",0,1,1,1,3511.90502929688,2795.44848632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",3,"KASUBI","1020028",2,2,8,22,6,2010,1,2,1,1,2,
2009,"1021002901",0,1,1,1,500.218597412109,302.079223632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",4,"LUBIA","1020029",29,29,13,3,2,2010,2,2,1,1,1,
2009,"1021002903",0,1,1,1,500.218597412109,302.079223632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",4,"LUBIA","1020029",25,25,13,3,2,2010,2,2,1,1,1,
2009,"1021002905",0,1,1,1,500.218597412109,302.079223632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",4,"LUBIA","1020029",10,25,13,4,2,2010,2,1,1,1,1,
2009,"1021002906",0,1,1,1,500.218597412109,302.079223632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",4,"LUBIA","1020029",10,10,13,3,2,2010,2,2,1,1,1,
2009,"1021002910",0,1,1,1,500.218597412109,302.079223632813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",4,"LUBIA","1020029",29,29,13,4,2,2010,2,2,1,1,1,
2009,"1021003003",0,1,1,1,5332.5791015625,1358.19140625,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",5,"LUNGUJJA","1020030",2,8,8,12,2,2010,2,2,1,1,1,
2009,"1021003004",0,1,1,1,5332.5791015625,2716.3828125,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",5,"LUNGUJJA","1020030",28,28,8,12,2,2010,2,2,1,1,1,
2009,"1021003103",0,1,1,1,2325.74780273438,1652.92565917969,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",7,"NAJJANANKUMB","1020031",12,,15,28,10,2009,2,2,1,1,1,
2009,"1021003104",0,1,1,1,2325.74780273438,2835.08837890625,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",7,"NAJJANANKUMB","1020031",22,,15,28,10,2009,2,2,1,1,1,
2009,"1021003109",0,1,1,1,2325.74780273438,1890.75708007813,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",7,"NAJJANANKUMB","1020031",12,,15,26,10,2009,2,2,1,1,1,
2009,"1021003110",0,1,1,1,2325.74780273438,1652.92565917969,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",7,"NAJJANANKUMB","1020031",26,,15,28,10,2009,2,2,1,1,1,
2009,"1021003201",0,1,1,1,6609.91455078125,2209.591796875,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",9,"NAKULABYE","1020032",18,,33,31,10,2009,2,2,1,1,1,
2009,"1021003203",0,1,1,1,6609.91455078125,5040.08349609375,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",9,"NAKULABYE","1020032",18,,33,31,10,2009,2,2,1,1,1,
2009,"1021003205",0,1,1,1,6609.91455078125,3863.31103515625,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",9,"NAKULABYE","1020032",31,,33,31,10,2009,2,2,1,1,1,
2009,"1021003301",0,1,1,1,3102.72705078125,807.173095703125,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",11,"NATEETE","1020033",23,25,13,10,5,2010,2,2,2,1,2,
2009,"1021003308",0,1,1,1,3102.72705078125,2822.56689453125,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",11,"NATEETE","1020033",23,10,13,10,5,2010,2,2,1,1,2,
2009,"1021003309",0,1,1,1,3102.72705078125,1411.28344726563,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",11,"NATEETE","1020033",25,,13,16,11,2009,2,1,1,1,1,
2009,"1021003403",0,1,1,1,1438.41796875,1272.18798828125,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",13,"RUBAGA","1020034",12,12,15,5,12,2009,2,2,1,1,1,
2009,"1021003404",0,1,1,1,1438.41796875,1659.69921875,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",13,"RUBAGA","1020034",26,26,15,23,6,2010,,,2,1,2,
2009,"1021003407",0,1,1,1,1438.41796875,635.200805664063,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",13,"RUBAGA","1020034",22,22,15,5,12,2009,2,2,1,1,1,
2009,"1021003411",0,1,1,1,1438.41796875,635.200805664063,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",13,"RUBAGA","1020034",22,22,15,5,12,2009,2,2,1,1,1,
2009,"1021003412",0,1,1,1,1438.41796875,671.399841308594,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",13,"RUBAGA","1020034",26,26,15,5,12,2009,2,2,1,1,1,
2009,"1021003415",0,1,1,1,1438.41796875,635.200805664063,102,102,1,"KAMPALA CITY",5,"RUBAGA DIVISION",13,"RUBAGA","1020034",22,26,15,6,12,2009,2,2,1,1,1,
2009,"1033000301",1,0,10,3,2136.40893554688,1237.41711425781,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",32,,16,27,3,2010,1,1,1,1,2,
2009,"1033000302",1,0,10,3,2136.40893554688,921.17626953125,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",9,,16,11,9,2009,1,1,1,1,1,
2009,"1033000303",1,0,10,3,2136.40893554688,991.080383300781,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",9,,16,10,9,2009,1,2,1,1,1,
2009,"1033000304",1,0,10,3,2136.40893554688,3402.89672851563,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",20,,16,10,9,2009,1,1,1,1,1,
2009,"1033000307",1,0,10,3,2136.40893554688,2398.74389648438,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",9,,16,10,9,2009,1,1,1,1,1,
2009,"1033000308",1,0,10,3,2136.40893554688,991.080383300781,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",20,,16,28,3,2010,1,1,1,1,2,
2009,"1033000309",1,0,10,3,2136.40893554688,2160.49584960938,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",16,,16,11,9,2009,1,2,1,1,1,
2009,"1033000310",1,0,10,3,2136.40893554688,955.407409667969,103,103,1,"KIBOGA",9,"LWAMATA",2,"KASEJJERE","1030003",32,,16,10,9,2009,1,2,1,1,1,
2009,"1033000502",1,0,10,3,2569.74609375,4163.7958984375,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",16,32,16,9,7,2010,1,2,1,1,2,
2009,"1033000504",1,0,10,3,2569.74609375,1838.71496582031,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",9,9,16,22,1,2010,1,2,1,1,1,
2009,"1033000505",1,0,10,3,2569.74609375,1039.4873046875,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",9,9,16,22,1,2010,1,1,1,1,1,
2009,"1033000506",1,0,10,3,2569.74609375,886.417846679688,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",20,9,16,22,1,2010,1,1,1,1,1,
2009,"1033000507",1,0,10,3,2569.74609375,839.357482910156,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",32,32,16,22,1,2010,1,1,1,1,1,
2009,"1033000509",1,0,10,3,2569.74609375,2381.4521484375,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",32,32,16,22,1,2010,1,2,1,1,1,
2009,"1033000511",1,0,10,3,2569.74609375,2518.072265625,103,103,1,"KIBOGA",13,"NTWETWE",4,"KITABONA","1030005",20,9,16,9,7,2010,1,1,1,1,2,
2009,"1041000203",1,1,11,2,1899.0419921875,842.069458007813,104,104,2,"KATIKAMU",8,"WOBULENZI T. COUNCIL",3,"WOBULENZI CENTRAL","1040002",9,9,16,18,11,2009,2,2,1,1,1,
2009,"1041000204",1,1,11,2,1899.0419921875,1554.01574707031,104,104,2,"KATIKAMU",8,"WOBULENZI T. COUNCIL",3,"WOBULENZI CENTRAL","1040002",10,16,16,18,11,2009,2,2,1,1,1,
2009,"1041000207",1,1,11,2,1899.0419921875,777.007873535156,104,104,2,"KATIKAMU",8,"WOBULENZI T. COUNCIL",3,"WOBULENZI CENTRAL","1040002",32,32,16,13,5,2010,1,1,1,1,2,
2009,"1041000209",1,1,11,2,1899.0419921875,777.007873535156,104,104,2,"KATIKAMU",8,"WOBULENZI T. COUNCIL",3,"WOBULENZI CENTRAL","1040002",10,9,16,18,11,2009,2,1,1,1,1,
2009,"1041000210",1,1,11,2,1899.0419921875,650.160400390625,104,104,2,"KATIKAMU",8,"WOBULENZI T. COUNCIL",3,"WOBULENZI CENTRAL","1040002",20,9,16,19,11,2009,1,1,1,1,1,
2009,"1041000213",1,1,11,2,1899.0419921875,1684.13891601563,104,104,2,"KATIKAMU",8,"WOBULENZI T. COUNCIL",3,"WOBULENZI CENTRAL","1040002",32,32,16,18,11,2009,2,2,1,1,1,
2009,"1043000401",1,0,10,3,2361.10424804688,4250.81201171875,104,104,1,"BAMUNANIKA",2,"KALAGALA",4,"KALANAMU","1040004",19,,19,20,10,2009,2,2,1,1,1,
2009,"1043000402",1,0,10,3,2361.10424804688,938.570495605469,104,104,1,"BAMUNANIKA",2,"KALAGALA",4,"KALANAMU","1040004",14,,19,20,10,2009,1,1,1,1,1,
2009,"1043000406",1,0,10,3,2361.10424804688,1215.61010742188,104,104,1,"BAMUNANIKA",2,"KALAGALA",4,"KALANAMU","1040004",24,,19,20,10,2009,1,2,1,1,1,
2009,"1043000407",1,0,10,3,2361.10424804688,856.898559570313,104,104,1,"BAMUNANIKA",2,"KALAGALA",4,"KALANAMU","1040004",24,,19,20,10,2009,1,1,1,1,1,
2009,"1043000409",1,0,10,3,2361.10424804688,2856.32861328125,104,104,1,"BAMUNANIKA",2,"KALAGALA",4,"KALANAMU","1040004",17,,19,20,10,2009,1,1,1,1,1,
2009,"1043000410",1,0,10,3,2361.10424804688,1215.61010742188,104,104,1,"BAMUNANIKA",2,"KALAGALA",4,"KALANAMU","1040004",24,,19,21,4,2010,1,1,1,1,2,
2009,"1043000601",1,0,10,3,1973.3466796875,1906.45166015625,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",32,32,19,15,2,2010,1,1,1,1,1,
2009,"1043000603",1,0,10,3,1973.3466796875,3119.84594726563,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",20,9,19,12,8,2010,1,1,1,1,2,
2009,"1043000604",1,0,10,3,1973.3466796875,2285.94140625,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",20,9,19,15,2,2010,1,1,1,1,1,
2009,"1043000605",1,0,10,3,1973.3466796875,997.797485351563,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",9,9,19,12,8,2010,1,1,1,1,2,
2009,"1043000606",1,0,10,3,1973.3466796875,1830.87158203125,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",9,9,19,15,2,2010,2,2,1,1,1,
2009,"1043000607",1,0,10,3,1973.3466796875,1142.970703125,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",9,9,19,15,2,2010,1,1,1,1,1,
2009,"1043000610",1,0,10,3,1973.3466796875,1995.59497070313,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",32,32,19,12,8,2010,1,1,1,1,2,
2009,"1043000611",1,0,10,3,1973.3466796875,2859.67724609375,104,104,1,"BAMUNANIKA",5,"ZIROBWE",4,"KAKAKALA","1040006",32,32,19,15,2,2010,1,1,1,1,1,
2009,"1043000804",1,0,10,3,2271.29541015625,948.288879394531,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",9,9,16,17,11,2009,1,1,1,1,1,
2009,"1043000805",1,0,10,3,2271.29541015625,1092.509765625,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",10,9,16,17,11,2009,1,1,1,1,1,
2009,"1043000806",1,0,10,3,2271.29541015625,2844.86645507813,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",10,32,16,12,5,2010,1,1,1,1,2,
2009,"1043000807",1,0,10,3,2271.29541015625,2503.826171875,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",20,32,16,11,5,2010,1,1,1,1,2,
2009,"1043000808",1,0,10,3,2271.29541015625,948.288879394531,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",9,9,16,11,5,2010,1,1,1,1,2,
2009,"1043000809",1,0,10,3,2271.29541015625,881.402893066406,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",20,16,16,17,11,2009,1,1,1,1,1,
2009,"1043000810",1,0,10,3,2271.29541015625,1183.98937988281,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",32,32,16,17,11,2009,1,1,1,1,1,
2009,"1043000811",1,0,10,3,2271.29541015625,2070.11938476563,104,104,2,"KATIKAMU",3,"KATIKAMU",6,"MIGADDE","1040008",10,9,16,17,11,2009,1,2,1,1,1,
2009,"1051000103",1,1,11,2,2223.88940429688,1758.03356933594,105,105,4,"MASAKA MUNICIPALITY",2,"KIMANYA/KYABAKUZA",1,"KIMANYA","1050001",17,17,16,11,2,2010,1,2,1,1,1,
2009,"1051000105",1,1,11,2,2223.88940429688,1677.14379882813,105,105,4,"MASAKA MUNICIPALITY",2,"KIMANYA/KYABAKUZA",1,"KIMANYA","1050001",24,24,16,10,2,2010,2,1,1,1,1,
2009,"1051000106",1,1,11,2,2223.88940429688,1758.03356933594,105,105,4,"MASAKA MUNICIPALITY",2,"KIMANYA/KYABAKUZA",1,"KIMANYA","1050001",24,24,16,10,2,2010,2,2,1,1,1,
2009,"1051000107",1,1,11,2,2223.88940429688,1005.49432373047,105,105,4,"MASAKA MUNICIPALITY",2,"KIMANYA/KYABAKUZA",1,"KIMANYA","1050001",14,14,16,19,8,2010,2,2,1,1,2,
2009,"1051000109",1,1,11,2,2223.88940429688,838.571899414063,105,105,4,"MASAKA MUNICIPALITY",2,"KIMANYA/KYABAKUZA",1,"KIMANYA","1050001",17,17,16,17,8,2010,1,1,1,1,2,
2009,"1051000110",1,1,11,2,2223.88940429688,877.782531738281,105,105,4,"MASAKA MUNICIPALITY",2,"KIMANYA/KYABAKUZA",1,"KIMANYA","1050001",14,14,16,17,8,2010,1,1,1,1,2,
2009,"1051000305",1,1,11,2,2223.88940429688,1772.39392089844,105,105,3,"KALUNGU",4,"LUKAYA T.C.",2,"CENTRAL- WARD","1050003",10,16,16,16,12,2009,2,2,1,1,1,
2009,"1051000308",1,1,11,2,2223.88940429688,886.196960449219,105,105,3,"KALUNGU",4,"LUKAYA T.C.",2,"CENTRAL- WARD","1050003",32,32,16,16,12,2009,2,1,1,1,1,
2009,"1051000309",1,1,11,2,2223.88940429688,1635.45166015625,105,105,3,"KALUNGU",4,"LUKAYA T.C.",2,"CENTRAL- WARD","1050003",20,32,16,16,12,2009,2,2,1,1,1,
2009,"1051000310",1,1,11,2,2223.88940429688,684.231018066406,105,105,3,"KALUNGU",4,"LUKAYA T.C.",2,"CENTRAL- WARD","1050003",16,32,16,21,7,2010,1,2,1,1,2,
2009,"1051000311",1,1,11,2,2223.88940429688,1547.27514648438,105,105,3,"KALUNGU",4,"LUKAYA T.C.",2,"CENTRAL- WARD","1050003",16,9,16,21,7,2010,2,2,1,1,2,
2009,"1053000402",1,0,10,3,2675.203125,1202.38427734375,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",32,,16,21,10,2009,1,2,1,1,1,
2009,"1053000403",1,0,10,3,2675.203125,1270.90600585938,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",20,,16,26,4,2010,1,2,1,1,2,
2009,"1053000404",1,0,10,3,2675.203125,1202.38427734375,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",20,,16,20,10,2009,1,2,1,1,1,
2009,"1053000407",1,0,10,3,2675.203125,1063.42907714844,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",20,,16,20,10,2009,1,1,1,1,1,
2009,"1053000408",1,0,10,3,2675.203125,1941.78454589844,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",9,,16,20,10,2009,1,1,1,1,1,
2009,"1053000409",1,0,10,3,2675.203125,1270.90600585938,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",9,,16,20,10,2009,1,1,1,1,1,
2009,"1053000410",1,0,10,3,2675.203125,1202.38427734375,105,105,1,"BUKOMANSIMBI",1,"BIGASA",4,"MBIRIZI","1050004",32,,16,20,10,2009,1,1,1,1,1,
2009,"1053000802",1,0,10,3,2513.861328125,2873.68212890625,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",20,32,16,31,1,2010,1,1,1,1,1,
2009,"1053000804",1,0,10,3,2513.861328125,1980.04992675781,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",20,32,16,18,7,2010,1,1,1,1,2,
2009,"1053000805",1,0,10,3,2513.861328125,944.472351074219,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",32,9,16,31,1,2010,1,1,1,1,1,
2009,"1053000806",1,0,10,3,2513.861328125,988.634826660156,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",9,9,16,31,1,2010,1,1,1,1,1,
2009,"1053000807",1,0,10,3,2513.861328125,1291.58850097656,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",9,9,16,1,2,2010,1,1,1,1,1,
2009,"1053000808",1,0,10,3,2513.861328125,3114.3056640625,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",9,9,16,17,7,2010,1,1,1,1,2,
2009,"1053000809",1,0,10,3,2513.861328125,1132.47485351563,105,105,1,"BUKOMANSIMBI",3,"KIBINGE",2,"KIRYASSAAKA","1050008",32,9,16,1,2,2010,1,1,1,1,1,
2009,"1053001202",1,0,10,3,1578.09716796875,914.040588378906,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",10,32,16,28,11,2009,1,2,1,1,1,
2009,"1053001203",1,0,10,3,1578.09716796875,1042.46398925781,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",9,9,16,28,11,2009,1,1,1,1,1,
2009,"1053001204",1,0,10,3,1578.09716796875,797.944702148438,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",9,9,16,28,11,2009,1,1,1,1,1,
2009,"1053001205",1,0,10,3,1578.09716796875,914.040588378906,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",16,9,16,19,5,2010,1,2,1,1,2,
2009,"1053001206",1,0,10,3,1578.09716796875,732.079528808594,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",32,32,16,19,5,2010,1,2,1,1,2,
2009,"1053001207",1,0,10,3,1578.09716796875,1595.88940429688,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",10,16,16,19,5,2010,1,2,1,1,2,
2009,"1053001208",1,0,10,3,1578.09716796875,762.300354003906,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",10,32,16,19,5,2010,1,1,1,1,2,
2009,"1053001209",1,0,10,3,1578.09716796875,1464.15905761719,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",32,32,16,28,11,2009,1,1,1,1,1,
2009,"1053001210",1,0,10,3,1578.09716796875,1686.83630371094,105,105,2,"BUKOTO",4,"KISEKKA",6,"NAKALEMBE","1050012",32,32,16,28,11,2009,1,2,1,1,1,
2009,"1053001503",1,0,10,3,2171.24438476563,1497.91442871094,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",17,17,16,14,2,2010,1,1,1,1,1,
2009,"1053001505",1,0,10,3,2171.24438476563,776.788818359375,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",17,17,16,15,2,2010,1,1,1,1,1,
2009,"1053001507",1,0,10,3,2171.24438476563,776.788818359375,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",24,24,16,14,2,2010,1,1,1,1,1,
2009,"1053001508",1,0,10,3,2171.24438476563,748.957214355469,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",14,14,16,14,2,2010,1,1,1,1,1,
2009,"1053001509",1,0,10,3,2171.24438476563,805.79248046875,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",17,17,16,12,8,2010,1,1,1,1,2,
2009,"1053001510",1,0,10,3,2171.24438476563,805.79248046875,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",14,14,16,12,8,2010,1,1,1,1,2,
2009,"1053001512",1,0,10,3,2171.24438476563,1678.11254882813,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",24,24,16,12,8,2010,1,1,1,1,2,
2009,"1053001513",1,0,10,3,2171.24438476563,2600.38061523438,105,105,2,"BUKOTO",7,"KYAZANGA",2,"KAKOMA","1050015",24,24,16,12,8,2010,1,1,1,1,2,
2009,"1053001902",1,0,10,3,2457.74096679688,1182.19128417969,105,105,2,"BUKOTO",11,"NDAGWE",2,"MPUMUDDE","1050019",32,32,16,19,6,2010,1,1,1,1,2,
2009,"1053001903",1,0,10,3,2457.74096679688,1978.39404296875,105,105,2,"BUKOTO",11,"NDAGWE",2,"MPUMUDDE","1050019",32,32,16,12,12,2009,1,1,1,1,1,
2009,"1053001904",1,0,10,3,2457.74096679688,1118.45263671875,105,105,2,"BUKOTO",11,"NDAGWE",2,"MPUMUDDE","1050019",9,32,16,13,12,2009,1,1,1,1,1,
2009,"1053001905",1,0,10,3,2457.74096679688,1281.18041992188,105,105,2,"BUKOTO",11,"NDAGWE",2,"MPUMUDDE","1050019",20,9,16,19,6,2010,1,1,1,1,2,
2009,"1053001906",1,0,10,3,2457.74096679688,953.755187988281,105,105,2,"BUKOTO",11,"NDAGWE",2,"MPUMUDDE","1050019",10,9,16,20,6,2010,1,2,1,1,2,
