id_hh,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5
1021001607,102100160703,1,3,34,3,9,2,1
1021001607,102100160704,0,3,31,3,9,2,1
1021001607,102100160705,0,3,29,3,9,2,1
1021001607,102100160706,0,3,26,3,9,2,1
1021001607,102100160707,1,3,26,3,9,2,1
102100160707,1021001607070,0,2,29,1,3,1,1
102100160707,10210016070701,1,1,40,1,3,1,1
102100160707,10210016070703,1,3,0,NA,3,1,1
1021001607,102100160708,0,4,3,NA,9,2,1
1021001607,102100160709,0,5,12,3,9,2,1
1021001609,102100160901,0,1,72,3,10,1,0
1021001609,102100160902,1,5,67,2,10,1,0
1021001609,102100160903,1,3,24,3,10,1,0
1021001609,102100160904,0,5,19,3,10,1,0
1021001609,102100160905,1,3,18,3,10,1,0
1021001609,102100160906,1,5,16,3,10,1,0
1021001609,102100160907,0,3,14,3,10,1,0
1021001609,102100160908,1,5,NA,NA,10,1,0
1021001609,102100160909,0,3,NA,NA,10,1,0
1021001609,102100160910,0,3,41,3,10,1,0
1021001610,102100161001,1,1,37,1,4,2,0
1021001610,102100161002,0,2,33,1,4,2,0
1021001610,102100161003,1,3,8,NA,4,2,0
1021001610,102100161004,0,3,6,NA,4,2,0
1021001701,102100170101,1,1,44,1,6,3,1
1021001701,102100170102,0,2,25,1,6,3,1
1021001701,102100170103,1,3,24,3,6,3,1
1021001701,102100170104,1,3,13,3,6,3,1
1021001701,102100170105,0,3,6,NA,6,3,1
1021001701,102100170106,0,3,3,NA,6,3,1
1021001704,102100170401,0,1,33,1,5,3,1
1021001704,102100170402,1,3,15,3,5,3,1
1021001704,102100170403,0,3,13,3,5,3,1
1021001704,102100170404,1,3,5,NA,5,3,1
1021001704,102100170405,0,3,2,NA,5,3,1
1021001705,102100170501,1,1,35,1,7,5,1
1021001705,102100170502,0,2,36,1,7,5,1
1021001705,102100170503,0,3,12,3,7,5,1
1021001705,102100170504,0,3,10,3,7,5,1
1021001705,102100170505,1,3,7,NA,7,5,1
1021001705,102100170506,0,3,3,NA,7,5,1
1021001705,102100170507,1,3,10,3,7,5,1
1021001706,102100170601,1,1,31,1,8,4,2
1021001706,102100170602,0,2,30,1,8,4,2
1021001706,102100170603,1,5,9,NA,8,4,2
1021001706,102100170604,0,3,5,NA,8,4,2
1021001706,102100170605,0,3,4,NA,8,4,2
1021001706,102100170606,1,3,1,NA,8,4,2
1021001706,102100170607,0,5,NA,NA,8,4,2
1021001706,102100170608,0,5,16,3,8,4,2
1021001709,102100170901,0,1,34,2,11,5,0
1021001709,102100170902,0,3,15,3,11,5,0
1021001709,102100170903,0,3,13,3,11,5,0
1021001709,102100170904,0,3,10,3,11,5,0
1021001709,102100170905,1,5,24,3,11,5,0
1021001709,102100170906,0,5,20,3,11,5,0
1021001709,102100170907,1,5,12,3,11,5,0
1021001709,102100170908,0,5,NA,NA,11,5,0
1021001709,102100170909,1,5,16,3,11,5,0
1021001709,102100170910,0,5,6,NA,11,5,0
1021001709,102100170911,1,5,8,NA,11,5,0
1021001710,102100171001,1,1,86,1,7,1,0
1021001710,102100171002,0,2,52,1,7,1,0
1021001710,102100171003,1,3,16,3,7,1,0
102100171003,1021001710030,1,1,40,1,5,2,0
102100171003,10210017100302,0,2,37,1,5,2,0
102100171003,10210017100303,1,3,15,3,5,2,0
102100171003,10210017100304,1,3,12,3,5,2,0
102100171003,10210017100305,0,3,9,NA,5,2,0
1021001710,102100171004,1,3,14,3,7,1,0
1021001710,102100171005,0,3,30,3,7,1,0
1021001710,102100171006,0,5,95,2,7,1,0
1021001710,102100171007,0,5,89,2,7,1,0
1021001711,102100171101,0,1,36,3,9,1,1
1021001711,102100171102,0,5,30,3,9,1,1
1021001711,102100171103,0,5,28,3,9,1,1
1021001711,102100171104,0,5,26,3,9,1,1
1021001711,102100171105,1,5,NA,NA,9,1,1
1021001711,102100171106,0,5,NA,NA,9,1,1
1021001711,102100171107,0,5,NA,NA,9,1,1
1021001711,102100171108,0,5,18,2,9,1,1
1021001711,102100171109,0,5,1,NA,9,1,1
1021001713,102100171301,0,1,60,2,9,1,0
1021001713,102100171302,0,5,32,2,9,1,0
1021001713,102100171303,0,3,28,3,9,1,0
1021001713,102100171304,1,4,15,3,9,1,0
1021001713,102100171305,1,4,14,3,9,1,0
1021001713,102100171306,1,3,32,3,9,1,0
1021001713,102100171307,1,4,20,3,9,1,0
1021001713,102100171308,0,3,NA,NA,9,1,0
1021001713,102100171309,1,4,NA,NA,9,1,0
1021001802,102100180201,1,1,39,2,2,1,0
1021001802,102100180202,0,3,5,NA,2,1,0
1021001804,102100180401,1,1,35,1,9,2,1
1021001804,102100180402,0,2,32,1,9,2,1
1021001804,102100180403,0,3,7,NA,9,2,1
1021001804,102100180404,0,5,24,3,9,2,1
1021001804,102100180405,0,3,1,NA,9,2,1
1021001804,102100180406,0,5,39,2,9,2,1
1021001804,102100180407,0,5,25,3,9,2,1
1021001804,102100180408,1,5,27,3,9,2,1
1021001804,102100180409,1,5,NA,NA,9,2,1
1021001809,102100180901,1,1,46,1,4,2,0
1021001809,102100180902,1,3,13,3,4,2,0
1021001809,102100180903,0,3,7,NA,4,2,0
1021001809,102100180904,0,2,NA,NA,4,2,0
1021001810,102100181001,1,1,35,1,6,2,2
1021001810,102100181002,0,2,25,1,6,2,2
1021001810,102100181003,1,3,2,NA,6,2,2
1021001810,102100181004,1,3,0,NA,6,2,2
1021001810,102100181005,0,5,17,3,6,2,2
1021001810,102100181006,0,5,NA,NA,6,2,2
1021001901,102100190101,0,1,32,2,6,2,1
1021001901,102100190102,1,3,0,NA,6,2,1
1021001901,102100190103,0,5,22,3,6,2,1
1021001901,102100190104,0,5,19,3,6,2,1
1021001901,102100190105,1,5,10,3,6,2,1
1021001901,102100190106,1,2,NA,NA,6,2,1
1021001902,102100190201,1,1,32,1,4,2,1
1021001902,102100190202,0,2,31,1,4,2,1
1021001902,102100190203,0,3,7,NA,4,2,1
1021001902,102100190204,0,3,2,NA,4,2,1
1021001904,102100190401,0,1,37,1,3,1,0
1021001904,102100190402,0,3,5,NA,3,1,0
1021001904,102100190403,0,5,18,3,3,1,0
1021001907,102100190701,1,1,44,1,8,5,1
1021001907,102100190702,0,2,35,1,8,5,1
1021001907,102100190703,1,3,14,3,8,5,1
1021001907,102100190704,1,3,11,3,8,5,1
1021001907,102100190705,1,3,8,NA,8,5,1
1021001907,102100190706,0,3,4,NA,8,5,1
1021001907,102100190707,1,5,11,3,8,5,1
1021001907,102100190708,0,5,NA,NA,8,5,1
1021001908,102100190801,0,1,32,1,7,5,1
1021001908,102100190802,1,3,8,NA,7,5,1
1021001908,102100190803,0,3,6,NA,7,5,1
1021001908,102100190804,0,3,4,NA,7,5,1
1021001908,102100190805,0,5,12,3,7,5,1
1021001908,102100190806,0,5,14,3,7,5,1
1021001908,102100190807,1,2,NA,NA,7,5,1
1021001909,102100190901,1,1,36,1,2,1,1
1021001909,102100190902,1,3,2,NA,2,1,1
1021001910,102100191001,0,1,56,2,9,2,0
1021001910,102100191002,0,3,36,3,9,2,0
1021001910,102100191003,1,3,27,3,9,2,0
1021001910,102100191004,1,5,27,3,9,2,0
1021001910,102100191005,0,5,23,3,9,2,0
1021001910,102100191006,1,5,19,3,9,2,0
1021001910,102100191007,0,3,15,3,9,2,0
1021001910,102100191008,1,3,10,3,9,2,0
1021001910,102100191009,0,4,5,NA,9,2,0
1021001915,102100191501,1,1,32,3,1,0,0
1021002003,102100200301,1,1,43,1,9,1,0
1021002003,102100200302,0,2,39,1,9,1,0
1021002003,102100200303,0,3,20,3,9,1,0
1021002003,102100200304,0,3,16,3,9,1,0
1021002003,102100200305,1,3,14,3,9,1,0
1021002003,102100200306,1,5,20,3,9,1,0
1021002003,102100200307,0,5,26,3,9,1,0
1021002003,102100200308,1,5,19,3,9,1,0
1021002003,102100200309,1,5,22,3,9,1,0
1021002007,102100200701,1,1,34,1,4,2,2
1021002007,102100200702,0,2,23,1,4,2,2
1021002007,102100200703,0,3,3,NA,4,2,2
1021002007,102100200704,1,3,1,NA,4,2,2
1021002008,102100200801,0,1,30,1,4,3,2
1021002008,102100200802,1,3,8,NA,4,3,2
1021002008,102100200803,1,3,4,NA,4,3,2
1021002008,102100200804,1,3,1,NA,4,3,2
1021002010,102100201001,1,1,63,1,4,1,0
1021002010,102100201002,0,2,39,1,4,1,0
1021002010,102100201003,0,3,17,3,4,1,0
1021002010,102100201004,1,3,14,3,4,1,0
1021002011,102100201101,1,1,38,1,12,8,3
1021002011,102100201102,0,2,33,1,12,8,3
1021002011,102100201103,1,5,11,3,12,8,3
1021002011,102100201104,1,3,10,3,12,8,3
1021002011,102100201105,1,3,7,NA,12,8,3
1021002011,102100201106,1,3,6,NA,12,8,3
1021002011,102100201107,1,3,3,NA,12,8,3
1021002011,102100201108,0,3,2,NA,12,8,3
1021002011,102100201109,1,3,0,NA,12,8,3
1021002011,102100201110,0,5,NA,NA,12,8,3
1021002011,102100201111,0,5,15,3,12,8,3
1021002011,102100201112,1,3,8,NA,12,8,3
1021002013,102100201301,0,1,40,2,8,1,0
1021002013,102100201302,0,5,97,2,8,1,0
1021002013,102100201303,1,3,23,3,8,1,0
1021002013,102100201304,0,5,22,3,8,1,0
1021002013,102100201305,1,3,20,3,8,1,0
1021002013,102100201306,0,3,18,3,8,1,0
1021002013,102100201307,1,3,17,3,8,1,0
1021002013,102100201308,1,3,14,3,8,1,0
1021002103,102100210301,1,1,37,1,7,4,1
1021002103,102100210302,0,2,36,1,7,4,1
1021002103,102100210303,0,3,16,3,7,4,1
1021002103,102100210304,1,3,12,3,7,4,1
1021002103,102100210305,0,3,11,3,7,4,1
1021002103,102100210306,0,5,11,3,7,4,1
1021002103,102100210307,0,3,4,NA,7,4,1
1021002105,102100210501,1,1,49,1,10,3,0
1021002105,102100210502,0,2,46,1,10,3,0
1021002105,102100210503,0,3,19,3,10,3,0
1021002105,102100210504,0,3,17,3,10,3,0
1021002105,102100210505,0,3,11,3,10,3,0
1021002105,102100210506,0,3,9,NA,10,3,0
1021002105,102100210507,0,5,6,NA,10,3,0
1021002105,102100210508,0,5,22,3,10,3,0
1021002105,102100210509,1,5,20,3,10,3,0
1021002105,102100210510,0,5,31,3,10,3,0
1021002106,102100210601,1,1,38,2,4,2,0
1021002106,102100210602,1,3,10,3,4,2,0
1021002106,102100210603,0,3,6,NA,4,2,0
1021002106,102100210604,0,5,30,2,4,2,0
1021002107,102100210701,0,1,41,2,5,2,0
1021002107,102100210702,0,3,20,3,5,2,0
1021002107,102100210703,1,3,11,3,5,2,0
1021002107,102100210704,0,3,8,NA,5,2,0
1021002107,102100210705,1,2,NA,NA,5,2,0
1021002201,102100220101,0,1,31,1,4,2,1
1021002201,102100220102,0,5,21,3,4,2,1
1021002201,102100220103,0,3,1,NA,4,2,1
1021002201,102100220104,0,5,13,3,4,2,1
1021002202,102100220201,1,1,29,1,4,1,0
1021002202,102100220202,0,2,22,1,4,1,0
102100220202,1021002202020,0,1,26,1,4,3,2
102100220202,10210022020202,1,3,5,NA,4,3,2
102100220202,10210022020203,0,3,4,NA,4,3,2
102100220202,10210022020204,1,3,2,NA,4,3,2
1021002202,102100220203,1,3,5,NA,4,1,0
1021002202,102100220204,0,5,NA,NA,4,1,0
1021002203,102100220301,1,1,38,1,8,3,2
1021002203,102100220302,0,2,30,1,8,3,2
1021002203,102100220303,0,3,6,NA,8,3,2
1021002203,102100220304,1,3,4,NA,8,3,2
1021002203,102100220305,0,3,1,NA,8,3,2
1021002203,102100220306,0,5,NA,NA,8,3,2
1021002203,102100220307,0,5,19,3,8,3,2
1021002203,102100220308,0,5,16,3,8,3,2
1021002204,102100220401,1,1,26,1,3,0,0
1021002204,102100220402,0,2,24,1,3,0,0
1021002204,102100220403,0,5,NA,NA,3,0,0
1021002205,102100220501,0,1,69,2,5,1,0
1021002205,102100220502,0,4,20,3,5,1,0
1021002205,102100220503,0,4,18,3,5,1,0
1021002205,102100220504,0,4,9,NA,5,1,0
1021002205,102100220505,0,4,21,2,5,1,0
1021002207,102100220701,1,1,43,1,8,3,0
1021002207,102100220702,0,2,40,1,8,3,0
1021002207,102100220703,0,3,16,3,8,3,0
1021002207,102100220704,1,3,13,3,8,3,0
1021002207,102100220705,0,3,10,3,8,3,0
1021002207,102100220706,0,3,7,NA,8,3,0
1021002207,102100220707,1,5,NA,NA,8,3,0
1021002207,102100220708,0,5,NA,NA,8,3,0
1021002208,102100220801,1,1,40,1,3,0,0
1021002208,102100220802,0,5,22,3,3,0,0
1021002208,102100220803,1,5,NA,NA,3,0,0
1021002210,102100221001,0,1,59,2,6,2,0
1021002210,102100221002,0,3,36,3,6,2,0
1021002210,102100221003,0,4,14,3,6,2,0
1021002210,102100221004,0,5,15,3,6,2,0
1021002210,102100221005,0,4,7,NA,6,2,0
1021002210,102100221006,0,3,NA,NA,6,2,0
1021002211,102100221101,0,1,37,2,5,1,1
1021002211,102100221102,1,3,19,3,5,1,1
1021002211,102100221103,1,3,17,3,5,1,1
1021002211,102100221104,1,3,15,3,5,1,1
1021002211,102100221105,1,3,2,NA,5,1,1
1021002301,102100230101,1,1,32,1,5,1,1
1021002301,102100230102,0,2,23,1,5,1,1
1021002301,102100230103,1,5,20,3,5,1,1
1021002301,102100230104,0,3,0,NA,5,1,1
1021002301,102100230105,0,3,NA,NA,5,1,1
1021002308,102100230801,1,1,27,1,4,2,1
1021002308,102100230802,0,2,27,1,4,2,1
1021002308,102100230803,0,5,5,NA,4,2,1
1021002308,102100230804,0,3,1,NA,4,2,1
1021002309,102100230901,0,1,40,2,1,0,0
1021002312,102100231201,0,1,27,1,5,4,2
1021002312,102100231202,0,3,8,NA,5,4,2
1021002312,102100231203,1,3,5,NA,5,4,2
1021002312,102100231204,1,3,3,NA,5,4,2
1021002312,102100231205,1,3,0,NA,5,4,2
1021002405,102100240501,0,1,97,2,3,1,0
1021002405,102100240502,0,4,34,3,3,1,0
1021002405,102100240503,0,4,9,NA,3,1,0
1021002407,102100240701,1,1,38,1,5,3,1
1021002407,102100240702,0,2,27,1,5,3,1
1021002407,102100240703,0,3,8,NA,5,3,1
1021002407,102100240704,0,3,6,NA,5,3,1
1021002407,102100240705,1,3,3,NA,5,3,1
1021002501,102100250101,1,1,55,1,11,3,1
1021002501,102100250102,0,2,47,1,11,3,1
1021002501,102100250103,1,3,26,3,11,3,1
1021002501,102100250104,0,3,24,3,11,3,1
1021002501,102100250105,0,3,24,3,11,3,1
1021002501,102100250106,1,3,21,3,11,3,1
1021002501,102100250107,0,3,15,3,11,3,1
1021002501,102100250108,0,5,21,3,11,3,1
1021002501,102100250109,0,4,2,NA,11,3,1
1021002501,102100250110,1,4,8,NA,11,3,1
1021002501,102100250111,1,4,5,NA,11,3,1
1021002502,102100250201,1,1,75,1,22,7,2
1021002502,102100250202,0,2,70,1,22,7,2
1021002502,102100250203,1,3,34,3,22,7,2
1021002502,102100250204,1,3,27,3,22,7,2
1021002502,102100250205,0,2,33,1,22,7,2
1021002502,102100250206,1,3,16,1,22,7,2
1021002502,102100250207,1,3,15,3,22,7,2
1021002502,102100250208,1,3,13,3,22,7,2
1021002502,102100250209,0,3,11,3,22,7,2
1021002502,102100250210,1,3,7,NA,22,7,2
1021002502,102100250211,0,3,4,NA,22,7,2
1021002502,102100250212,0,5,23,2,22,7,2
1021002502,102100250213,0,4,23,3,22,7,2
1021002502,102100250214,1,4,19,3,22,7,2
1021002502,102100250215,0,4,18,3,22,7,2
1021002502,102100250216,1,4,17,3,22,7,2
1021002502,102100250217,0,4,16,3,22,7,2
1021002502,102100250218,1,5,16,3,22,7,2
1021002502,102100250219,1,4,15,3,22,7,2
1021002502,102100250220,1,4,11,3,22,7,2
1021002502,102100250221,1,4,5,NA,22,7,2
1021002502,102100250222,1,5,1,NA,22,7,2
1021002505,102100250501,0,1,35,3,5,3,0
1021002505,102100250502,1,5,30,3,5,3,0
1021002505,102100250503,0,5,13,3,5,3,0
1021002505,102100250504,0,5,11,3,5,3,0
1021002505,102100250505,1,5,9,NA,5,3,0
1021002506,102100250601,1,1,33,3,1,0,0
1021002508,102100250801,1,1,61,1,8,1,0
1021002508,102100250802,0,2,57,1,8,1,0
1021002508,102100250803,1,3,17,3,8,1,0
1021002508,102100250804,1,3,23,1,8,1,0
1021002508,102100250805,1,4,16,3,8,1,0
1021002508,102100250806,0,4,12,3,8,1,0
1021002508,102100250807,1,4,16,3,8,1,0
1021002508,102100250808,0,5,21,1,8,1,0
1021002509,102100250901,1,1,54,1,2,0,0
1021002509,102100250902,0,3,27,3,2,0,0
1021002510,102100251001,1,1,24,2,2,0,0
1021002510,102100251002,0,2,NA,NA,2,0,0
102100251005,1021002510050,1,1,21,1,2,0,0
102100251005,10210025100502,0,2,23,1,2,0,0
102100251007,1021002510070,1,1,18,3,1,0,0
1021002512,102100251201,1,1,45,1,11,6,1
1021002512,102100251202,0,2,37,1,11,6,1
1021002512,102100251203,0,3,16,3,11,6,1
1021002512,102100251204,0,3,12,3,11,6,1
1021002512,102100251205,0,3,9,NA,11,6,1
1021002512,102100251206,0,3,8,NA,11,6,1
1021002512,102100251207,0,3,8,NA,11,6,1
1021002512,102100251208,1,3,3,NA,11,6,1
1021002512,102100251209,0,5,12,3,11,6,1
1021002512,102100251210,0,5,NA,NA,11,6,1
1021002512,102100251211,0,5,NA,NA,11,6,1
1021002601,102100260101,1,1,40,1,3,1,0
1021002601,102100260102,0,2,55,1,3,1,0
1021002601,102100260103,0,5,12,3,3,1,0
1021002603,102100260301,1,1,38,1,6,4,1
1021002603,102100260302,0,2,35,1,6,4,1
1021002603,102100260303,1,3,5,NA,6,4,1
1021002603,102100260304,1,3,3,NA,6,4,1
102100260304,1021002603040,1,5,18,3,8,3,2
102100260304,10210026030401,1,1,35,1,8,3,2
102100260304,10210026030402,0,2,35,1,8,3,2
102100260304,10210026030403,0,3,7,NA,8,3,2
102100260304,10210026030404,0,3,3,NA,8,3,2
102100260304,10210026030405,1,3,0,NA,8,3,2
102100260304,10210026030406,1,5,20,3,8,3,2
102100260304,10210026030408,1,5,18,3,8,3,2
1021002603,102100260305,1,5,14,3,6,4,1
1021002603,102100260306,0,5,7,NA,6,4,1
1021002604,102100260401,0,1,33,2,7,5,1
1021002604,102100260402,0,3,13,3,7,5,1
1021002604,102100260403,1,3,9,NA,7,5,1
1021002604,102100260404,1,3,6,NA,7,5,1
1021002604,102100260405,1,3,0,NA,7,5,1
1021002604,102100260406,0,5,19,3,7,5,1
1021002604,102100260407,0,5,14,3,7,5,1
1021002605,102100260501,1,1,47,1,6,1,0
1021002605,102100260502,0,2,45,1,6,1,0
1021002605,102100260503,1,3,18,3,6,1,0
1021002605,102100260504,1,3,11,3,6,1,0
1021002605,102100260505,1,5,NA,NA,6,1,0
1021002605,102100260506,0,5,NA,NA,6,1,0
1021002606,102100260601,1,1,40,1,8,3,2
1021002606,102100260602,0,2,30,1,8,3,2
1021002606,102100260603,1,3,23,3,8,3,2
1021002606,102100260604,0,3,13,3,8,3,2
1021002606,102100260605,1,3,3,NA,8,3,2
1021002606,102100260606,0,3,2,NA,8,3,2
102100260606,1021002606060,1,1,23,3,1,0,0
1021002606,102100260607,0,5,23,3,8,3,2
1021002606,102100260608,0,5,NA,NA,8,3,2
1021002608,102100260801,1,1,39,1,4,2,1
1021002608,102100260802,0,2,35,1,4,2,1
1021002608,102100260803,1,3,14,3,4,2,1
1021002608,102100260804,1,3,4,NA,4,2,1
1021002610,102100261001,0,1,70,2,9,5,2
1021002610,102100261002,0,3,47,3,9,5,2
1021002610,102100261003,0,4,23,3,9,5,2
1021002610,102100261004,1,4,12,3,9,5,2
1021002610,102100261005,0,4,12,3,9,5,2
1021002610,102100261006,1,4,3,NA,9,5,2
1021002610,102100261007,0,4,3,NA,9,5,2
1021002610,102100261008,1,4,19,3,9,5,2
1021002610,102100261009,1,4,13,3,9,5,2
1021002611,102100261101,1,1,71,2,6,0,0
1021002611,102100261102,1,3,25,3,6,0,0
1021002611,102100261103,1,3,20,3,6,0,0
1021002611,102100261104,1,3,17,3,6,0,0
1021002611,102100261105,0,3,19,3,6,0,0
1021002611,102100261106,1,3,15,3,6,0,0
1021002613,102100261301,1,1,41,1,2,0,0
1021002613,102100261302,0,2,30,1,2,0,0
1021002702,102100270201,1,1,37,1,6,1,0
1021002702,102100270202,0,2,36,1,6,1,0
1021002702,102100270203,0,3,17,3,6,1,0
1021002702,102100270204,1,3,15,3,6,1,0
1021002702,102100270205,0,3,13,3,6,1,0
1021002702,102100270206,1,5,NA,NA,6,1,0
1021002703,102100270301,1,1,48,1,7,4,2
1021002703,102100270302,0,2,35,1,7,4,2
1021002703,102100270303,1,3,13,3,7,4,2
1021002703,102100270304,0,3,12,3,7,4,2
1021002703,102100270305,0,3,3,NA,7,4,2
1021002703,102100270306,0,3,1,NA,7,4,2
1021002703,102100270307,0,3,NA,NA,7,4,2
1021002704,102100270401,1,1,48,1,2,0,0
1021002704,102100270402,0,2,NA,NA,2,0,0
1021002705,102100270501,1,1,19,3,2,0,0
1021002705,102100270502,1,5,21,3,2,0,0
1021002708,102100270801,1,1,24,1,3,1,1
1021002708,102100270802,0,2,19,1,3,1,1
1021002708,102100270803,1,3,0,NA,3,1,1
1021002710,102100271001,1,1,23,1,3,1,1
1021002710,102100271002,0,2,21,1,3,1,1
1021002710,102100271003,0,3,4,NA,3,1,1
1021002711,102100271101,0,1,43,2,6,2,0
1021002711,102100271102,1,3,23,3,6,2,0
1021002711,102100271103,0,3,20,3,6,2,0
1021002711,102100271104,0,3,14,3,6,2,0
1021002711,102100271105,0,5,8,NA,6,2,0
1021002711,102100271106,0,5,17,3,6,2,0
1021002801,102100280101,0,1,50,2,9,3,1
1021002801,102100280102,0,5,80,2,9,3,1
1021002801,102100280103,0,3,26,3,9,3,1
1021002801,102100280104,1,3,23,3,9,3,1
1021002801,102100280105,1,3,18,3,9,3,1
1021002801,102100280106,1,3,15,3,9,3,1
1021002801,102100280107,0,3,3,NA,9,3,1
1021002801,102100280108,0,4,8,NA,9,3,1
1021002801,102100280109,0,4,5,NA,9,3,1
1021002802,102100280201,1,1,35,1,7,4,2
1021002802,102100280202,0,2,26,1,7,4,2
1021002802,102100280203,0,3,14,3,7,4,2
1021002802,102100280204,1,3,10,3,7,4,2
1021002802,102100280205,0,3,3,NA,7,4,2
1021002802,102100280206,1,3,2,NA,7,4,2
1021002802,102100280207,0,5,15,3,7,4,2
1021002803,102100280301,0,1,26,3,1,0,0
1021002804,102100280401,1,1,23,3,3,0,0
1021002804,102100280402,1,5,18,3,3,0,0
1021002804,102100280403,1,5,19,3,3,0,0
1021002805,102100280501,1,1,38,1,12,2,1
1021002805,102100280502,0,2,34,1,12,2,1
1021002805,102100280503,0,3,19,3,12,2,1
1021002805,102100280504,1,5,25,3,12,2,1
1021002805,102100280505,1,5,22,3,12,2,1
1021002805,102100280506,1,5,22,3,12,2,1
1021002805,102100280507,1,5,21,3,12,2,1
1021002805,102100280508,0,3,15,3,12,2,1
1021002805,102100280509,0,3,10,3,12,2,1
1021002805,102100280510,1,3,2,NA,12,2,1
1021002805,102100280511,0,5,NA,NA,12,2,1
1021002805,102100280512,1,5,22,3,12,2,1
1021002807,102100280701,1,1,28,1,2,0,0
1021002807,102100280702,0,2,26,1,2,0,0
1021002810,102100281001,0,1,37,2,10,3,0
1021002810,102100281002,0,5,42,2,10,3,0
1021002810,102100281003,0,5,13,3,10,3,0
1021002810,102100281004,1,5,9,NA,10,3,0
1021002810,102100281005,0,5,32,2,10,3,0
1021002810,102100281006,1,5,20,3,10,3,0
1021002810,102100281007,0,3,20,3,10,3,0
1021002810,102100281008,0,3,6,NA,10,3,0
1021002810,102100281009,0,5,34,2,10,3,0
1021002810,102100281010,0,5,20,2,10,3,0
1021002901,102100290101,1,1,26,1,4,2,1
1021002901,102100290102,0,2,18,1,4,2,1
1021002901,102100290103,0,3,0,NA,4,2,1
1021002901,102100290104,1,5,7,NA,4,2,1
1021002903,102100290301,1,1,24,1,5,3,2
1021002903,102100290302,0,2,17,1,5,3,2
1021002903,102100290303,0,3,2,NA,5,3,2
1021002903,102100290304,0,3,0,NA,5,3,2
1021002903,102100290305,0,5,10,3,5,3,2
1021002905,102100290501,0,1,69,2,4,1,0
1021002905,102100290502,0,3,27,3,4,1,0
1021002905,102100290503,0,3,39,3,4,1,0
1021002905,102100290504,0,4,6,NA,4,1,0
1021002906,102100290601,0,1,64,2,8,3,1
1021002906,102100290602,1,3,22,3,8,3,1
1021002906,102100290603,1,4,23,3,8,3,1
1021002906,102100290604,1,5,22,3,8,3,1
1021002906,102100290605,0,5,24,2,8,3,1
1021002906,102100290606,1,4,6,NA,8,3,1
1021002906,102100290607,0,4,7,NA,8,3,1
1021002906,102100290608,1,5,4,NA,8,3,1
1021002910,102100291001,1,1,33,1,7,5,2
1021002910,102100291002,0,2,30,1,7,5,2
1021002910,102100291003,0,3,12,3,7,5,2
1021002910,102100291004,0,3,9,NA,7,5,2
1021002910,102100291005,0,3,7,NA,7,5,2
1021002910,102100291006,0,3,1,NA,7,5,2
1021002910,102100291007,0,5,3,NA,7,5,2
1021003003,102100300301,1,1,26,1,3,1,1
1021003003,102100300302,0,2,24,1,3,1,1
1021003003,102100300303,0,3,0,NA,3,1,1
1021003004,102100300401,1,1,35,1,1,0,0
1021003101,102100310101,0,1,70,2,9,2,0
1021003101,102100310102,1,4,21,3,9,2,0
1021003101,102100310103,0,4,24,3,9,2,0
1021003101,102100310104,1,4,15,3,9,2,0
1021003101,102100310105,1,4,13,3,9,2,0
1021003101,102100310106,0,5,16,3,9,2,0
1021003101,102100310107,0,5,17,3,9,2,0
1021003101,102100310108,0,4,15,3,9,2,0
1021003101,102100310109,0,4,9,NA,9,2,0
1021003103,102100310301,1,1,53,2,6,0,0
1021003103,102100310302,0,3,22,3,6,0,0
1021003103,102100310303,0,3,20,3,6,0,0
1021003103,102100310304,1,3,18,3,6,0,0
1021003103,102100310305,0,5,18,3,6,0,0
1021003103,102100310306,0,5,NA,NA,6,0,0
1021003104,102100310401,0,1,76,2,5,2,0
1021003104,102100310402,0,5,18,3,5,2,0
102100310402,10210031040201,0,1,53,2,4,1,0
102100310402,10210031040203,0,4,10,3,4,1,0
102100310402,10210031040204,0,4,NA,NA,4,1,0
1021003104,102100310403,1,5,19,3,5,2,0
1021003104,102100310404,1,4,12,3,5,2,0
1021003104,102100310405,1,4,6,NA,5,2,0
102100310406,1021003104060,0,1,33,1,1,0,0
102100310407,1021003104070,0,5,11,3,7,5,0
102100310407,10210031040701,1,1,30,1,7,5,0
102100310407,10210031040702,0,2,32,1,7,5,0
102100310407,10210031040704,0,3,12,3,7,5,0
102100310407,10210031040705,1,3,6,NA,7,5,0
102100310407,10210031040706,0,3,5,NA,7,5,0
102100310407,10210031040707,1,5,13,3,7,5,0
102100310402,1021003104080,1,4,16,3,4,1,0
1021003109,102100310901,1,1,53,1,5,0,0
1021003109,102100310902,0,2,52,1,5,0,0
1021003109,102100310903,0,3,23,3,5,0,0
1021003109,102100310904,0,3,20,3,5,0,0
1021003109,102100310905,1,3,17,3,5,0,0
1021003110,102100311001,0,1,37,3,9,4,0
1021003110,102100311002,0,5,30,3,9,4,0
1021003110,102100311003,0,5,17,3,9,4,0
1021003110,102100311004,0,5,21,3,9,4,0
1021003110,102100311005,1,5,12,3,9,4,0
1021003110,102100311006,0,5,11,3,9,4,0
1021003110,102100311007,0,5,8,NA,9,4,0
1021003110,102100311008,0,5,8,NA,9,4,0
1021003110,102100311009,0,5,24,3,9,4,0
1021003201,102100320101,1,1,43,1,6,4,1
1021003201,102100320102,0,2,20,1,6,4,1
1021003201,102100320103,1,3,13,3,6,4,1
